id_venta,fecha_venta,id_cliente,id_canal,canal_texto,id_vendedor,id_promocion,total_factura
3688,2025-01-20,13,3,Venta mayoreo,4,1,31680.0
3689,2025-01-21,12,3,mayoreo,1,1,69696.0
3690,2025-01-21,10,3,mayoreo,2,0,26400.0
3691,2025-01-21,5,3,Mayoreo,3,0,28800.0
3692,2025-01-21,1,1,tienda fisica,4,0,2000.0
3693,2025-01-21,1,1,Tienda Fisica ,3,0,7400.0
3694,2025-01-21,11,3,MAYOREO,2,0,38400.0
3695,2025-01-21,1,2,feria,4,0,2400.0
3696,2025-01-22,20,1,Tienda fisica,4,0,2200.0
3697,2025-01-22,1,1,TIENDA FISICA,1,4,1950.0
3698,2025-01-22,47,4,En linea,3,0,4400.0
3699,2025-01-22,1,2,FERIA DEL AGRICULTOR,3,0,4800.0
3700,2025-01-22,1,1,Tienda Fisica ,3,0,10400.0
3701,2025-01-22,3,3,mayoreo,4,0,26400.0
3702,2025-01-23,1,1,Tienda Fisica ,2,0,2200.0
3703,2025-01-23,70,1,tienda fisica,1,4,8250.0
3704,2025-01-23,72,4,en  linea,3,0,9400.0
3705,2025-01-23,1,2,,4,2,2465.0
3706,2025-01-24,13,3,MAYOREO,1,0,26400.0
3707,2025-01-24,1,1,Tienda fisica,4,0,13355.0
3708,2025-01-24,1,2,Feria,4,0,2200.0
3709,2025-01-24,1,1, tienda  fisica,3,0,6920.0
3710,2025-01-24,2,3,Mayoreo,3,1,187968.0
3711,2025-01-24,13,3,MAYOREO,1,0,132120.0
3712,2025-01-25,11,3,Mayoreo,2,1,60192.0
3713,2025-01-25,2,3,Mayoreo,4,4,50850.0
3714,2025-01-25,6,3,MAYOREO,4,1,46464.0
3715,2025-01-25,1,1,tienda fisica,1,0,2400.0
3716,2025-01-25,3,3,MAYOREO,4,1,25344.0
3717,2025-01-25,67,4,EN LINEA,1,0,2000.0
3718,2025-01-26,8,3,Mayoreo,2,0,81600.0
3719,2025-01-26,1,2,FERIA DEL AGRICULTOR,3,2,2040.0
3720,2025-01-27,48,1,Tienda fisica,2,0,4800.0
3721,2025-01-27,13,3,MAYOREO,2,0,105600.0
3722,2025-01-28,10,3,Venta mayoreo,4,0,52800.0
3723,2025-01-28,1,1, tienda  fisica,1,0,4000.0
3724,2025-01-28,1,2,Feria del agricultor,4,0,4000.0
3725,2025-01-29,5,3,Venta mayoreo,1,1,82368.0
3726,2025-01-29,1,2,FERIA DEL AGRICULTOR,3,0,10960.0
3727,2025-01-29,30,2,Feria,3,2,1870.0
3728,2025-01-30,31,1,TIENDA FISICA,3,0,4600.0
3729,2025-01-30,71,1,Tienda fisica,3,0,9000.0
3730,2025-01-30,49,2,FERIA DEL AGRICULTOR,3,0,7000.0
3731,2025-01-30,52,1,TIENDA FISICA,3,0,4500.0
3732,2025-01-30,1,2,Feria,4,0,2000.0
3733,2025-01-30,35,4,Online,1,0,4500.0
3734,2025-01-31,1,2,Feria,1,2,3740.0
3735,2025-01-31,1,1,TIENDA FISICA,4,0,11155.0
3736,2025-01-31,1,1,tienda fisica,2,4,3000.0
3737,2025-01-31,1,2,Feria,3,2,4250.0
3738,2025-01-31,1,2,Feria,4,2,3740.0
3739,2025-01-31,43,1,Tienda Fisica ,2,0,4400.0
3740,2025-02-01,55,1, tienda  fisica,3,0,2000.0
3741,2025-02-01,1,2,feria,3,0,6500.0
3742,2025-02-02,1,4,Online,4,0,2400.0
3743,2025-02-02,1,2,Feria del agricultor,3,2,5780.0
3744,2025-02-02,39,4,EN LINEA,2,0,2000.0
3745,2025-02-02,1,1,Tienda Fisica ,3,0,4910.0
3746,2025-02-02,65,2,Feria del agricultor,4,4,8400.0
3747,2025-02-02,24,4,en  linea,4,0,7800.0
3748,2025-02-02,1,1,Tienda fisica,4,0,4800.0
3749,2025-02-02,1,1, tienda  fisica,4,0,4400.0
3750,2025-02-03,1,1,TIENDA FISICA,1,0,11100.0
3751,2025-02-03,6,3,Venta mayoreo,4,0,79200.0
3752,2025-02-03,1,2,Feria,3,2,1870.0
3753,2025-02-03,1,2,Feria del agricultor,4,0,6800.0
3754,2025-02-03,1,2,feria,3,0,2400.0
3755,2025-02-04,3,3,mayoreo,3,0,90240.0
3756,2025-02-04,56,4,en linea,4,0,2200.0
3757,2025-02-04,1,2,Feria del agricultor,1,2,1700.0
3758,2025-02-04,37,4,en linea,4,0,4490.0
3759,2025-02-05,43,1,Tienda fisica,3,0,4200.0
3760,2025-02-05,9,3,Venta mayoreo,4,0,52800.0
3761,2025-02-05,14,4,en linea,2,0,2200.0
3762,2025-02-05,64,2,Feria del agricultor,1,0,2400.0
3763,2025-02-05,8,3,mayoreo,1,1,10560.0
3764,2025-02-06,23,4,En linea,3,0,7000.0
3765,2025-02-06,1,4,Online,3,0,6400.0
3766,2025-02-06,37,4,Online,2,0,2090.0
3767,2025-02-06,1,4,EN LINEA,1,0,4000.0
3768,2025-02-06,1,2,Feria del agricultor,2,0,5600.0
3769,2025-02-06,11,3,MAYOREO,2,0,52800.0
3770,2025-02-07,1,2,feria,4,0,2400.0
3771,2025-02-07,7,3,Venta mayoreo,2,1,22176.0
3772,2025-02-07,63,4,En linea,1,0,2200.0
3773,2025-02-07,1,2,Feria,3,2,1870.0
3774,2025-02-07,1,1,TIENDA FISICA,2,0,4800.0
3775,2025-02-08,49,1,TIENDA FISICA,4,0,2000.0
3776,2025-02-08,1,2,Feria,1,0,4400.0
3777,2025-02-08,1,1,Tienda Fisica ,3,0,4900.0
3778,2025-02-08,28,4,en linea,4,0,2500.0
3779,2025-02-08,37,1,Tienda fisica,4,0,4400.0
3780,2025-02-09,1,1,Tienda fisica,3,0,9600.0
3781,2025-02-09,34,1,Tienda Fisica ,3,0,2200.0
3782,2025-02-09,12,3,Venta mayoreo,1,0,67200.0
3783,2025-02-09,1,1,TIENDA FISICA,1,0,2400.0
3784,2025-02-10,72,1,Tienda Fisica ,4,0,4000.0
3785,2025-02-10,1,2,Feria del agricultor,4,0,4500.0
3786,2025-02-11,4,3,Mayoreo,2,1,44352.0
3787,2025-02-11,1,1,Tienda Fisica ,4,0,2500.0
3788,2025-02-11,50,4,Online,4,4,7800.0
3789,2025-02-11,1,2,Feria del agricultor,3,0,2400.0
3790,2025-02-12,9,3,Mayoreo,4,1,11616.0
3791,2025-02-13,30,1,Tienda fisica,4,0,6400.0
3792,2025-02-13,1,1, tienda  fisica,1,0,2000.0
3793,2025-02-13,1,2,Feria del agricultor,3,2,2040.0
3794,2025-02-13,1,4,en linea,2,0,3200.0
3795,2025-02-13,34,4,En linea,4,0,2280.0
3796,2025-02-13,1,2,Feria,2,2,3910.0
3797,2025-02-13,1,1,Tienda Fisica ,4,0,2200.0
3798,2025-02-13,1,2,feria,3,0,4000.0
3799,2025-02-13,1,2,FERIA DEL AGRICULTOR,2,0,3400.0
3800,2025-02-14,3,3,mayoreo,3,0,72000.0
3801,2025-02-14,1,1, tienda  fisica,2,0,6800.0
3802,2025-02-14,1,1,TIENDA FISICA,4,0,4400.0
3803,2025-02-15,4,3,mayoreo,4,1,22070.4
3804,2025-02-15,1,2,Feria del agricultor,4,2,2040.0
3805,2025-02-16,33,4,En linea,2,4,1500.0
3806,2025-02-16,12,3,MAYOREO,2,4,21600.0
3807,2025-02-16,26,2,feria,1,0,3400.0
3808,2025-02-16,42,4,Online,1,0,2200.0
3809,2025-02-17,1,1,Tienda Fisica ,3,0,5100.0
3810,2025-02-17,1,1,TIENDA FISICA,4,0,3400.0
3811,2025-02-17,67,4,en  linea,4,0,8400.0
3812,2025-02-17,28,4,En linea,1,0,4940.0
3813,2025-02-18,1,4,EN LINEA,4,0,2400.0
3814,2025-02-18,1,1,Tienda Fisica ,4,0,5040.0
3815,2025-02-18,13,3,mayoreo,3,0,46920.0
3816,2025-02-18,53,1,tienda fisica,2,0,2400.0
3817,2025-02-18,63,4,en linea,1,0,2000.0
3818,2025-02-18,67,1,TIENDA FISICA,3,0,9300.0
3819,2025-02-19,11,3,MAYOREO,3,0,88800.0
3820,2025-02-19,1,1,TIENDA FISICA,1,0,4500.0
3821,2025-02-19,1,1, tienda  fisica,1,0,2400.0
3822,2025-02-19,1,2,feria,3,0,2000.0
3823,2025-02-19,1,1,tienda fisica,4,0,2500.0
3824,2025-02-20,51,4,en linea,4,0,4800.0
3825,2025-02-20,28,4,en  linea,3,0,4400.0
3826,2025-02-20,1,2,Feria,3,2,4080.0
3827,2025-02-20,1,1,Tienda Fisica ,2,0,4710.0
3828,2025-02-20,1,2,Feria del agricultor,2,2,5440.0
3829,2025-02-20,14,4,en linea,3,0,4620.0
3830,2025-02-20,52,2,FERIA DEL AGRICULTOR,2,2,4165.0
3831,2025-02-20,1,4,En linea,4,0,3000.0
3832,2025-02-21,1,2,feria,1,0,4600.0
3833,2025-02-21,12,3,MAYOREO,4,1,35904.0
3834,2025-02-21,1,4,En linea,4,0,2200.0
3835,2025-02-21,1,1,Tienda fisica,4,0,2000.0
3836,2025-02-22,1,4,Online,4,0,15910.0
3837,2025-02-22,1,2,FERIA DEL AGRICULTOR,3,0,2000.0
3838,2025-02-22,35,1,TIENDA FISICA,1,0,7800.0
3839,2025-02-22,12,3,Venta mayoreo,1,0,158400.0
3840,2025-02-22,1,2,Feria del agricultor,1,0,6500.0
3841,2025-02-22,40,2,FERIA DEL AGRICULTOR,4,2,4556.0
3842,2025-02-23,1,1,tienda fisica,2,0,7200.0
3843,2025-02-23,72,1,tienda fisica,2,0,2400.0
3844,2025-02-23,36,4,en linea,1,0,6400.0
3845,2025-02-23,32,4,en  linea,4,0,7000.0
3846,2025-02-23,1,2,feria,2,0,2400.0
3847,2025-02-23,65,1,Tienda Fisica ,1,4,4800.0
3848,2025-02-25,1,2,Feria del agricultor,1,0,8400.0
3849,2025-02-25,67,2,FERIA DEL AGRICULTOR,3,0,13100.0
3850,2025-02-25,1,2,FERIA DEL AGRICULTOR,1,2,6120.0
3851,2025-02-25,1,1,Tienda fisica,2,0,4200.0
3852,2025-02-25,1,2,Feria,1,0,4700.0
3853,2025-02-26,4,3,Venta mayoreo,2,1,21120.0
3854,2025-02-26,1,1,TIENDA FISICA,3,0,2200.0
3855,2025-02-26,1,1, tienda  fisica,3,0,6600.0
3856,2025-02-27,1,4,en linea,2,0,4400.0
3857,2025-02-27,1,1,tienda fisica,2,0,4400.0
3858,2025-02-27,1,2,Feria del agricultor,4,2,2677.5
3859,2025-02-27,1,1,TIENDA FISICA,1,0,6580.0
3860,2025-02-28,99999,3,MAYOREO,4,0,116400.0
3861,2025-02-28,1,2,FERIA DEL AGRICULTOR,1,0,6300.0
3862,2025-02-28,1,1,Tienda Fisica ,4,0,10200.0
3863,2025-03-01,58,2,feria,3,2,3230.0
3864,2025-03-01,12,3,,4,0,103200.0
3865,2025-03-01,4,3,Mayoreo,4,1,42240.0
3866,2025-03-01,1,2,FERIA DEL AGRICULTOR,3,4,1500.0
3867,2025-03-01,33,4,EN LINEA,2,0,4520.0
3868,2025-03-01,1,1,Tienda fisica,4,0,2200.0
3869,2025-03-01,49,1, tienda  fisica,4,0,2850.0
3870,2025-03-01,1,1,Tienda Fisica ,2,0,2000.0
3871,2025-03-01,5,3,Mayoreo,4,1,88704.0
3872,2025-03-01,33,4,EN LINEA,2,0,4600.0
3873,2025-03-01,2,3,Venta mayoreo,1,0,13200.0
3874,2025-03-01,1,1,Tienda fisica,4,0,2200.0
3875,2025-03-01,2,3,mayoreo,3,1,33792.0
3876,2025-03-01,39,4,en  linea,1,0,2000.0
3877,2025-03-01,4,3,Venta mayoreo,3,1,11616.0
3878,2025-03-02,70,2,Feria del agricultor,1,0,8400.0
3879,2025-03-02,1,1,tienda fisica,1,0,9600.0
3880,2025-03-02,1,1,Tienda fisica,3,0,4400.0
3881,2025-03-02,1,1,Tienda Fisica ,2,4,3300.0
3882,2025-03-02,1,1,tienda fisica,3,0,2400.0
3883,2025-03-02,1,2,Feria del agricultor,3,0,5560.0
3884,2025-03-02,1,1,Tienda fisica,4,0,2200.0
3885,2025-03-02,13,3,MAYOREO,3,1,23232.0
3886,2025-03-02,1,1, tienda  fisica,3,0,1900.0
3887,2025-03-02,21,1,Tienda Fisica ,2,0,2000.0
3888,2025-03-02,12,3,Venta mayoreo,3,0,48000.0
3889,2025-03-02,4,3,Mayoreo,1,1,47520.0
3890,2025-03-02,57,4,Online,3,0,2200.0
3891,2025-03-03,3,3,Mayoreo,4,0,49200.0
3892,2025-03-03,65,4,en  linea,4,0,2000.0
3893,2025-03-03,17,4,Online,1,0,4200.0
3894,2025-03-03,56,4,En linea,1,0,2310.0
3895,2025-03-03,1,1,Tienda Fisica ,4,0,4400.0
3896,2025-03-03,72,4,Online,2,0,11700.0
3897,2025-03-04,43,4,EN LINEA,3,0,8300.0
3898,2025-03-04,1,1, tienda  fisica,1,0,4400.0
3899,2025-03-04,1,1, tienda  fisica,4,0,2400.0
3900,2025-03-05,4,3,Mayoreo,2,0,26400.0
3901,2025-03-05,9,3,Mayoreo,4,0,69600.0
3902,2025-03-05,7,3,Venta mayoreo,3,1,43296.0
3903,2025-03-05,12,3,Venta mayoreo,3,0,79200.0
3904,2025-03-05,1,2,Feria,4,2,15215.0
3905,2025-03-05,1,1,tienda fisica,4,0,2000.0
3906,2025-03-06,8,3,Mayoreo,1,0,25200.0
3907,2025-03-06,47,1,Tienda fisica,3,0,2400.0
3908,2025-03-06,1,2,feria,3,0,2200.0
3909,2025-03-07,1,1,Tienda Fisica ,3,0,8200.0
3910,2025-03-07,47,1,,3,0,2200.0
3911,2025-03-07,14,2,Feria,1,0,9400.0
3912,2025-03-07,27,4,En linea,4,0,2310.0
3913,2025-03-07,1,2,feria,1,4,2250.0
3914,2025-03-07,1,1,TIENDA FISICA,3,0,4600.0
3915,2025-03-08,1,1,TIENDA FISICA,1,0,2200.0
3916,2025-03-08,39,4,En linea,4,0,4200.0
3917,2025-03-08,57,1,Tienda fisica,3,0,2520.0
3918,2025-03-08,1,2,feria,2,0,13600.0
3919,2025-03-08,1,2,feria,2,2,2040.0
3920,2025-03-08,4,3,Venta mayoreo,2,0,26400.0
3921,2025-03-08,68,1,Tienda fisica,2,0,6000.0
3922,2025-03-08,1,2,feria,4,0,2000.0
3923,2025-03-08,65,1,Tienda Fisica ,4,0,4000.0
3924,2025-03-08,1,1,Tienda Fisica ,1,0,2400.0
3925,2025-03-08,12,3,MAYOREO,2,1,46464.0
3926,2025-03-09,10,3,MAYOREO,3,0,94200.0
3927,2025-03-09,1,1,Tienda Fisica ,2,0,2200.0
3928,2025-03-09,11,3,Mayoreo,1,0,66000.0
3929,2025-03-09,1,2,FERIA DEL AGRICULTOR,3,4,6900.0
3930,2025-03-09,1,1,Tienda Fisica ,1,0,2000.0
3931,2025-03-10,1,1,tienda fisica,4,0,9300.0
3932,2025-03-10,1,1, tienda  fisica,3,0,4800.0
3933,2025-03-10,1,4,en linea,1,0,2000.0
3934,2025-03-11,1,2,FERIA DEL AGRICULTOR,2,0,10900.0
3935,2025-03-11,8,3,Mayoreo,4,1,76032.0
3936,2025-03-11,1,2,Feria del agricultor,1,2,8670.0
3937,2025-03-11,38,1,tienda fisica,1,0,10600.0
3938,2025-03-11,34,1, tienda  fisica,3,0,4600.0
3939,2025-03-11,69,4,En linea,2,0,13500.0
3940,2025-03-11,12,3,mayoreo,2,0,24000.0
3941,2025-03-11,1,1,Tienda fisica,1,0,8890.0
3942,2025-03-11,1,2,FERIA DEL AGRICULTOR,4,0,4400.0
3943,2025-03-11,1,2,Feria,1,0,7000.0
3944,2025-03-11,1,1,tienda fisica,4,0,2200.0
3945,2025-03-12,1,1, tienda  fisica,1,0,4000.0
3946,2025-03-12,3,3,Venta mayoreo,1,0,52800.0
3947,2025-03-12,11,3,Venta mayoreo,2,0,174000.0
3948,2025-03-12,39,4,en  linea,2,0,2280.0
3949,2025-03-12,11,3,MAYOREO,4,1,42240.0
3950,2025-03-12,1,1, tienda  fisica,2,0,4100.0
3951,2025-03-13,1,4,En linea,2,0,6200.0
3952,2025-03-13,1,1,tienda fisica,2,0,2900.0
3953,2025-03-13,34,4,EN LINEA,4,0,2200.0
3954,2025-03-14,67,2,Feria,2,0,2400.0
3955,2025-03-14,1,1,tienda fisica,4,0,13800.0
3956,2025-03-14,1,2,Feria,3,0,2400.0
3957,2025-03-14,25,4,En linea,4,0,4000.0
3958,2025-03-14,1,1,tienda fisica,2,0,2400.0
3959,2025-03-14,1,2,FERIA DEL AGRICULTOR,4,0,8500.0
3960,2025-03-14,6,3,MAYOREO,1,1,40128.0
3961,2025-03-14,1,4,En linea,4,0,2000.0
3962,2025-03-14,1,4,Online,4,0,2200.0
3963,2025-03-15,64,1,tienda fisica,3,0,2280.0
3964,2025-03-15,1,1, tienda  fisica,1,0,4400.0
3965,2025-03-15,1,1, tienda  fisica,2,0,2000.0
3966,2025-03-15,13,3,MAYOREO,4,0,105600.0
3967,2025-03-15,1,1, tienda  fisica,3,0,2000.0
3968,2025-03-16,57,2,feria,3,0,4400.0
3969,2025-03-17,1,2,Feria,1,0,2200.0
3970,2025-03-17,1,1,Tienda Fisica ,4,0,8200.0
3971,2025-03-17,1,2,Feria del agricultor,4,0,7000.0
3972,2025-03-17,1,2,Feria del agricultor,4,2,3740.0
3973,2025-03-17,12,3,MAYOREO,1,0,42000.0
3974,2025-03-18,1,1,Tienda fisica,4,0,2200.0
3975,2025-03-18,19,1,TIENDA FISICA,2,0,2000.0
3976,2025-03-19,8,3,Mayoreo,3,1,11616.0
3977,2025-03-19,1,2,Feria,3,0,2200.0
3978,2025-03-19,47,1,Tienda fisica,2,0,2200.0
3979,2025-03-19,10,3,Venta mayoreo,1,0,24000.0
3980,2025-03-19,1,1,Tienda Fisica ,4,0,9200.0
3981,2025-03-19,1,1,Tienda fisica,1,0,7400.0
3982,2025-03-19,1,1,TIENDA FISICA,1,0,2200.0
3983,2025-03-19,2,3,Venta mayoreo,1,1,67584.0
3984,2025-03-19,54,4,EN LINEA,2,0,4400.0
3985,2025-03-20,1,1,TIENDA FISICA,1,0,12000.0
3986,2025-03-20,46,1,tienda fisica,1,0,3400.0
3987,2025-03-20,1,1,Tienda Fisica ,4,0,2310.0
3988,2025-03-20,1,4,en linea,2,0,6500.0
3989,2025-03-20,6,3,mayoreo,1,1,21120.0
3990,2025-03-20,1,1,Tienda Fisica ,2,0,10800.0
3991,2025-03-20,2,3,Mayoreo,1,1,40128.0
3992,2025-03-20,13,3,Mayoreo,2,1,44352.0
3993,2025-03-20,5,3,MAYOREO,2,0,52800.0
3994,2025-03-20,25,4,Online,1,0,4800.0
3995,2025-03-21,54,1,tienda fisica,2,0,2000.0
3996,2025-03-21,53,4,en linea,2,0,2400.0
3997,2025-03-21,1,2,FERIA DEL AGRICULTOR,2,2,1870.0
3998,2025-03-21,1,1,TIENDA FISICA,2,0,2400.0
3999,2025-03-21,1,2,feria,2,0,2625.0
4000,2025-03-21,1,2,Feria,3,0,3400.0
4001,2025-03-22,1,1,TIENDA FISICA,4,0,4710.0
4002,2025-03-22,7,3,Venta mayoreo,1,0,25200.0
4003,2025-03-22,1,2,FERIA DEL AGRICULTOR,2,2,3400.0
4004,2025-03-22,4,3,MAYOREO,3,1,92928.0
4005,2025-03-22,7,3,MAYOREO,3,1,25344.0
4006,2025-03-22,5,3,mayoreo,1,0,25200.0
4007,2025-03-22,46,4,en  linea,3,0,2000.0
4008,2025-03-22,14,1, tienda  fisica,2,4,3532.5
4009,2025-03-23,1,2,FERIA DEL AGRICULTOR,2,0,10600.0
4010,2025-03-23,2,3,mayoreo,1,1,69696.0
4011,2025-03-23,12,3,mayoreo,2,1,69696.0
4012,2025-03-23,4,3,Venta mayoreo,2,0,52800.0
4013,2025-03-23,68,4,Online,2,0,4000.0
4014,2025-03-23,66,2,Feria,4,0,2200.0
4015,2025-03-23,1,2,feria,3,0,2400.0
4016,2025-03-23,1,2,feria,4,4,8100.0
4017,2025-03-23,1,2,Feria del agricultor,2,0,6840.0
4018,2025-03-23,1,1, tienda  fisica,3,0,2400.0
4019,2025-03-23,1,1, tienda  fisica,4,0,9710.0
4020,2025-03-23,7,3,mayoreo,4,1,60825.6
4021,2025-03-23,1,2,Feria del agricultor,1,0,4400.0
4022,2025-03-24,9,3,MAYOREO,1,1,25344.0
4023,2025-03-24,1,1,Tienda Fisica ,3,0,8000.0
4024,2025-03-24,1,1,Tienda fisica,1,0,7400.0
4025,2025-03-24,50,1,Tienda Fisica ,4,0,6800.0
4026,2025-03-24,10,3,Venta mayoreo,4,1,10560.0
4027,2025-03-24,60,4,EN LINEA,4,0,4200.0
4028,2025-03-24,42,4,EN LINEA,3,0,6700.0
4029,2025-03-24,1,1,TIENDA FISICA,1,0,2400.0
4030,2025-03-24,53,4,EN LINEA,3,0,6000.0
4031,2025-03-24,1,1,Tienda Fisica ,4,0,4600.0
4032,2025-03-24,69,2,Feria,3,0,4000.0
4033,2025-03-25,9,3,mayoreo,4,0,24000.0
4034,2025-03-25,1,2,Feria,3,0,2400.0
4035,2025-03-26,1,2,Feria,1,4,5197.5
4036,2025-03-26,65,1, tienda  fisica,3,0,7200.0
4037,2025-03-26,1,4,en linea,4,0,2000.0
4038,2025-03-26,1,1,tienda fisica,3,0,5680.0
4039,2025-03-26,1,1,Tienda Fisica ,4,0,2200.0
4040,2025-03-26,1,2,Feria del agricultor,1,2,6120.0
4041,2025-03-26,1,2,Feria,4,0,2200.0
4042,2025-03-26,29,2,FERIA DEL AGRICULTOR,3,0,6400.0
4043,2025-03-27,1,1,tienda fisica,1,0,4900.0
4044,2025-03-27,55,4,en linea,4,0,9000.0
4045,2025-03-27,39,4,en linea,1,0,4600.0
4046,2025-03-27,1,2,Feria,2,2,10812.0
4047,2025-03-27,1,1,Tienda Fisica ,2,0,2400.0
4048,2025-03-27,14,1,Tienda Fisica ,3,0,2200.0
4049,2025-03-27,1,2,feria,4,0,2200.0
4050,2025-03-28,1,1, tienda  fisica,1,0,4800.0
4051,2025-03-28,1,1,tienda fisica,1,0,6700.0
4052,2025-03-28,54,1,TIENDA FISICA,3,0,2200.0
4053,2025-03-28,14,1,tienda fisica,1,0,2500.0
4054,2025-03-28,7,3,Mayoreo,1,0,42000.0
4055,2025-03-28,6,3,MAYOREO,4,0,57600.0
4056,2025-03-28,1,2,Feria,4,2,1776.5
4057,2025-03-29,1,1,Tienda fisica,4,0,7000.0
4058,2025-03-29,56,1,Tienda Fisica ,4,0,2400.0
4059,2025-03-29,1,1,tienda fisica,2,0,6800.0
4060,2025-03-29,11,3,Mayoreo,3,0,165600.0
4061,2025-03-29,12,3,MAYOREO,2,0,12000.0
4062,2025-03-29,36,4,en  linea,2,0,7200.0
4063,2025-03-30,1,2,,1,0,2400.0
4064,2025-03-30,1,2,feria,2,0,2520.0
4065,2025-03-30,1,1,TIENDA FISICA,3,0,2000.0
4066,2025-03-30,1,1,Tienda Fisica ,3,0,9325.0
4067,2025-03-30,12,3,Mayoreo,3,0,52800.0
4068,2025-03-30,1,1, tienda  fisica,4,0,2400.0
4069,2025-03-30,1,1,TIENDA FISICA,2,0,4400.0
4070,2025-03-30,1,2,FERIA DEL AGRICULTOR,2,2,7990.0
4071,2025-03-31,5,3,Mayoreo,1,1,25344.0
4072,2025-03-31,60,4,en linea,1,0,4000.0
4073,2025-03-31,1,2,Feria,4,0,2000.0
4074,2025-03-31,1,2,Feria del agricultor,1,0,10200.0
4075,2025-03-31,1,2,FERIA DEL AGRICULTOR,2,2,1700.0
4076,2025-04-01,13,3,mayoreo,1,1,61248.0
4077,2025-04-01,1,1,tienda fisica,3,0,2280.0
4078,2025-04-01,1,2,FERIA DEL AGRICULTOR,4,0,4200.0
4079,2025-04-01,1,1,Tienda fisica,2,0,2000.0
4080,2025-04-01,1,2,Feria,2,0,2000.0
4081,2025-04-01,1,4,EN LINEA,2,0,2400.0
4082,2025-04-01,1,1,TIENDA FISICA,1,0,2400.0
4083,2025-04-01,13,3,mayoreo,4,0,11400.0
4084,2025-04-02,67,1,,3,0,5000.0
4085,2025-04-02,12,3,MAYOREO,2,0,37200.0
4086,2025-04-02,1,2,FERIA DEL AGRICULTOR,4,2,5950.0
4087,2025-04-02,9,3,Venta mayoreo,2,0,24000.0
4088,2025-04-02,1,1,Tienda fisica,2,0,2280.0
4089,2025-04-02,1,2,FERIA DEL AGRICULTOR,2,0,2520.0
4090,2025-04-03,60,2,FERIA DEL AGRICULTOR,1,0,4800.0
4091,2025-04-03,1,4,En linea,1,0,8800.0
4092,2025-04-03,27,2,Feria,2,0,2000.0
4093,2025-04-03,1,1,TIENDA FISICA,1,0,14400.0
4094,2025-04-03,1,1,tienda fisica,3,0,2000.0
4095,2025-04-03,11,3,Mayoreo,1,1,46464.0
4096,2025-04-03,42,4,En linea,3,0,6800.0
4097,2025-04-03,56,4,en  linea,2,0,2400.0
4098,2025-04-04,1,1,Tienda Fisica ,3,0,14700.0
4099,2025-04-04,1,1,Tienda fisica,1,0,4600.0
4100,2025-04-04,1,1, tienda  fisica,4,4,1500.0
4101,2025-04-04,50,4,Online,1,0,2200.0
4102,2025-04-04,8,3,mayoreo,1,1,23232.0
4103,2025-04-04,1,1,Tienda Fisica ,1,0,2400.0
4104,2025-04-04,1,1, tienda  fisica,1,0,4000.0
4105,2025-04-05,1,4,EN LINEA,4,0,1900.0
4106,2025-04-05,1,2,feria,3,0,9300.0
4107,2025-04-05,9,3,mayoreo,3,1,25344.0
4108,2025-04-05,1,1,TIENDA FISICA,4,0,2200.0
4109,2025-04-05,62,4,En linea,4,0,4625.0
4110,2025-04-05,4,3,mayoreo,3,0,110400.0
4111,2025-04-05,1,2,FERIA DEL AGRICULTOR,2,0,2200.0
4112,2025-04-06,8,3,mayoreo,3,0,138000.0
4113,2025-04-06,5,3,MAYOREO,2,0,12000.0
4114,2025-04-06,10,3,Venta mayoreo,2,1,44352.0
4115,2025-04-06,1,1,Tienda fisica,1,0,2000.0
4116,2025-04-06,9,3,Venta mayoreo,4,0,123240.0
4117,2025-04-06,1,1, tienda  fisica,1,0,4400.0
4118,2025-04-06,1,2,FERIA DEL AGRICULTOR,4,2,1785.0
4119,2025-04-07,51,1, tienda  fisica,2,0,4900.0
4120,2025-04-07,1,2,feria,3,2,2125.0
4121,2025-04-07,56,4,en  linea,1,0,6400.0
4122,2025-04-07,1,1,TIENDA FISICA,3,0,2400.0
4123,2025-04-07,1,1,Tienda Fisica ,3,0,4600.0
4124,2025-04-07,1,4,en  linea,1,0,6400.0
4125,2025-04-07,1,2,Feria,3,0,4720.0
4126,2025-04-07,6,3,Venta mayoreo,1,1,42240.0
4127,2025-04-08,10,3,MAYOREO,4,1,48576.0
4128,2025-04-08,5,3,mayoreo,4,0,49200.0
4129,2025-04-08,1,2,FERIA DEL AGRICULTOR,1,0,4000.0
4130,2025-04-08,22,4,en  linea,2,0,4400.0
4131,2025-04-08,1,2,Feria,4,0,2200.0
4132,2025-04-08,6,3,Venta mayoreo,1,1,10560.0
4133,2025-04-09,1,1,tienda fisica,3,0,6600.0
4134,2025-04-09,12,3,Mayoreo,2,0,66000.0
4135,2025-04-09,1,1,tienda fisica,2,0,4600.0
4136,2025-04-09,1,4,en linea,4,0,2400.0
4137,2025-04-09,1,2,feria,1,0,4000.0
4138,2025-04-09,10,3,Venta mayoreo,2,1,50688.0
4139,2025-04-09,15,2,feria,4,0,4800.0
4140,2025-04-09,1,1, tienda  fisica,3,0,2400.0
4141,2025-04-10,1,1,tienda fisica,4,0,2000.0
4142,2025-04-10,23,4,en  linea,2,0,11770.0
4143,2025-04-10,16,2,Feria del agricultor,3,0,14300.0
4144,2025-04-10,1,1,TIENDA FISICA,1,0,2000.0
4145,2025-04-10,9,3,Mayoreo,1,0,27720.0
